Date;Location;MinTemp;MaxTemp;Rainfall;Evaporation;Sunshine;WindGustDir;WindGustSpeed;WindDir9am;WindDir3pm;WindSpeed9am;WindSpeed3pm;Humidity9am;Humidity3pm;Pressure9am;Pressure3pm;Cloud9am;Cloud3pm;Temp9am;Temp3pm;RainToday;RISK_MM;RainTomorrow
10.12.2011;Albury;17.8;25.1;0;NA;NA;N;37;SSE;ESE;7;9;72;58;1009.7;1005.8;8;8;20.1;24.3;No;12.2;Yes
14.08.2009;CoffsHarbour;06.8;20.4;0;02.8;10.2;WSW;35;SW;SE;20;19;41;49;1018;1016.3;0;1;17.9;18.9;No;0;No
22.07.2016;Albury;09.9;18.2;06.8;NA;NA;NNW;56;NNW;W;31;22;92;99;1003.6;999.5;8;8;16.8;12.7;Yes;24.2;Yes
27.03.2009;CoffsHarbour;16.6;26.8;0;04.6;06.4;S;52;SW;SSE;13;24;72;92;1020.2;1019.7;3;8;22.3;20.7;No;12;Yes
09.11.2011;Cobar;20.5;34.7;0.8;06.2;NA;NW;50;N;WNW;9;19;65;26;1013.3;1011.6;7;7;24.3;32.9;No;01.4;Yes
06.02.2016;BadgerysCreek;16.4;25.9;0;NA;NA;SE;33;SSW;ESE;15;17;76;64;1018.2;1016.5;NA;NA;20.6;25.2;No;02.6;Yes
04.06.2016;Cobar;11.3;12;22.8;02.8;NA;W;39;SW;W;19;20;97;96;1010;1007.9;8;8;11.4;11.6;Yes;08.4;Yes
24.11.2011;CoffsHarbour;17.1;22;56.8;7;0;WSW;41;SW;SSE;22;26;96;90;1020.6;1019.8;8;8;18.2;21.1;Yes;59;Yes
13.02.2009;Cobar;16.8;23.3;0.6;8;02.3;E;63;E;E;35;35;66;53;1013.8;1012.2;7;7;18.5;22.4;No;26;Yes
08.08.2016;Cobar;03.8;19.5;0;0.8;NA;NNW;17;ENE;W;7;7;77;28;1025;1021.7;NA;NA;11.5;18.8;No;0;No
23.12.2015;Cobar;18;29.1;03.8;NA;NA;E;37;SE;ESE;17;17;75;48;1013.9;1011.1;7;6;20.3;27.9;Yes;0;No
01.06.2014;Albury;10;14;08.2;NA;NA;ESE;24;ENE;SSE;9;6;95;95;1018.2;1017.9;8;8;12.7;13.7;Yes;02.2;Yes
04.04.2015;BadgerysCreek;16.1;19.3;21.4;NA;NA;SSE;26;SE;S;9;9;100;97;1020.6;1018;NA;NA;17.1;16.6;Yes;9;Yes
13.06.2013;Cobar;10.9;13.7;02.8;01.6;NA;WNW;35;NW;W;11;20;93;72;1010.3;1009;7;7;12.1;13.3;Yes;05.8;Yes
21.12.2009;CoffsHarbour;15.7;26.3;0;03.4;08.2;WSW;28;SSW;ESE;15;13;62;72;1017.3;1015;6;2;23.2;24.9;No;0;No
02.03.2017;Cobar;21.2;36.2;0;NA;NA;ESE;35;E;SSE;17;13;52;18;1015.8;1012.6;NA;2;25.6;34.3;No;0;No
01.01.2010;CoffsHarbour;21.4;28.4;0;02.8;02.6;NNE;52;NNW;NE;9;35;73;66;1015.9;1012.5;7;6;24.3;26.4;No;0;No
03.05.2011;CoffsHarbour;12.3;22.2;0;02.6;07.6;SE;19;NW;SSE;4;9;63;64;1014.1;1011.7;1;6;20.9;20.5;No;17.8;Yes
14.08.2012;Albury;01.9;16;0;NA;NA;NNW;33;NA;NNW;0;15;95;54;1022.2;1016.9;NA;1;6;15.4;No;01.2;Yes
05.12.2010;CoffsHarbour;19.4;23.4;4;02.6;0;NNE;22;E;ESE;11;11;94;93;1012.4;1011.3;8;8;19.8;20;Yes;7;Yes
05.03.2017;BadgerysCreek;18.8;25.1;2;NA;NA;SW;43;WSW;SW;13;17;100;100;1010.6;1009.8;NA;NA;20.5;23.4;Yes;02.2;Yes
25.06.2009;Albury;04.7;12.2;0;NA;NA;NNW;24;ESE;N;2;13;99;75;1015.5;1012.7;7;8;06.9;11.6;No;04.4;Yes
27.05.2017;Cobar;06.7;21.4;0.2;NA;NA;NNE;26;ENE;W;13;9;79;36;1020.3;1016.1;NA;NA;13;20.9;No;0;No
21.03.2010;CoffsHarbour;18;29.4;0;05.6;11.2;NE;48;NNW;NE;15;31;65;59;1020.4;1016.6;1;1;23.3;27.3;No;0;No
06.02.2010;CoffsHarbour;22.4;25.1;08.6;05.6;01.1;ENE;30;SSE;NW;9;7;94;93;1013.1;1013.2;7;8;23.7;24.3;Yes;80.6;Yes
29.06.2013;BadgerysCreek;11.2;13.3;30.2;NA;NA;S;19;SW;SW;9;11;100;100;1025.2;1023.2;NA;NA;11.7;12.8;Yes;09.8;Yes
01.12.2011;CoffsHarbour;19.6;20.1;0;07.4;0;SSW;61;SSW;SW;33;33;78;91;1015;1016.8;8;8;19.9;16.2;No;05.4;Yes
29.04.2016;Cobar;19.3;28.2;0;07.2;NA;WNW;100;NE;N;19;17;42;39;1018.5;1014.6;8;8;21.7;27.4;No;38.6;Yes
05.04.2010;CoffsHarbour;14.9;23.7;0.4;4;11;S;33;SW;S;20;15;61;56;1020;1017.4;2;1;21.6;23.4;No;0;No
30.11.2009;BadgerysCreek;13.2;23;0;NA;NA;S;43;SSW;S;15;20;51;90;1008.4;1009.9;NA;NA;20.4;15.7;No;04.6;Yes
10.04.2017;Cobar;07.3;20.8;0;NA;NA;SW;39;SW;WSW;24;22;53;34;1018.3;1015.9;NA;NA;12.1;20.1;No;0;No
04.03.2017;BadgerysCreek;18.9;23;21.6;NA;NA;SSW;28;SW;SSW;9;17;100;100;1016.2;1013.4;NA;NA;19.3;21.8;Yes;2;Yes
13.06.2011;BadgerysCreek;09.4;13.9;0;NA;NA;SSE;31;SW;E;13;9;79;94;1024.7;1022.2;NA;NA;12.9;13.4;No;08.8;Yes
07.06.2010;CoffsHarbour;10.8;19.7;0;3;06.9;SSW;52;SW;SSW;24;24;51;54;1020.9;1020.1;1;7;16.4;18.5;No;0;No
19.03.2010;CoffsHarbour;19.3;27;0.8;04.8;09.6;NE;35;W;NE;7;26;87;55;1023.6;1021.1;5;2;21;26.5;No;0;No
06.07.2011;CoffsHarbour;03.3;17;0;03.2;09.6;WNW;33;NNW;ENE;9;11;49;42;1014.3;1010.9;0;1;14.1;16.5;No;0;No
16.05.2013;Albury;09.1;14;01.4;NA;NA;SW;50;NW;W;19;17;90;76;1010.7;1009.9;7;8;09.4;12.2;Yes;01.6;Yes
13.09.2012;BadgerysCreek;5;22.7;0;NA;NA;SSW;43;SW;S;6;22;86;78;1006.7;1007.6;NA;NA;13.8;14.6;No;02.6;Yes
27.08.2011;CoffsHarbour;12;17.4;0.2;03.4;0.7;ENE;30;NE;NE;13;20;83;96;1022.6;1018.2;8;8;17.1;15.6;No;25;Yes
01.07.2009;Albury;08.3;13.3;08.4;NA;NA;NW;52;N;NW;20;22;85;68;1006.5;1005.2;8;5;09.5;13.1;Yes;5;Yes
03.03.2010;Cobar;15.8;30.4;0;8;06.3;E;39;ESE;E;22;20;59;30;1013.7;1010.5;1;5;19;29.4;No;02.6;Yes
05.07.2010;BadgerysCreek;04.9;14.5;0;NA;NA;WSW;20;SSW;NA;9;0;80;67;1027.6;1024.3;NA;NA;09.4;13.7;No;01.6;Yes
20.01.2010;CoffsHarbour;15.8;28.7;0;07.4;13.1;NNE;31;WSW;ENE;9;19;32;18;1011.6;1009.2;0;0;24.3;27.5;No;0;No
19.03.2014;BadgerysCreek;12.9;29.2;0;NA;NA;SSE;30;WSW;SE;6;19;66;52;1024.2;1023.2;NA;NA;20.1;27.3;No;03.6;Yes
22.10.2013;Cobar;21.8;38.1;5;13;NA;NW;69;N;NNW;19;26;29;14;1011;1006.7;4;7;29;37.1;Yes;01.4;Yes
20.05.2011;CoffsHarbour;10.4;21.1;0;02.8;01.6;SW;26;SSW;SE;6;11;81;70;1028.6;1025.5;7;7;16;19.8;No;08.8;Yes
18.07.2013;Cobar;13.8;21;0;03.4;NA;NNE;46;NNE;NNE;24;26;72;58;1018.4;1015.2;8;7;15.9;20.1;No;18.4;Yes
25.07.2015;Albury;06.5;13.6;05.8;NA;NA;NW;35;NNW;NNW;17;24;82;55;1019;1017.1;8;1;09.2;12.8;Yes;3;Yes
26.10.2010;CoffsHarbour;14.6;22.3;10.4;03.4;05.8;NE;35;SW;ENE;7;17;72;75;1019;1016.9;7;5;19.8;21.4;Yes;0;No
12.07.2011;CoffsHarbour;01.7;17.9;0;01.6;09.7;SSE;17;NW;E;7;7;70;44;1023.5;1019.8;1;1;12;17.1;No;0;No
15.10.2009;CoffsHarbour;08.4;24.2;0;7;12.1;E;31;S;E;7;19;27;36;1011.5;1007.5;0;1;21.7;23.1;No;0;No
03.08.2009;CoffsHarbour;05.7;20.2;0;2;10;NW;22;SW;E;7;13;57;41;1021.7;1019.9;0;0;14.4;18.7;No;0;No
16.08.2012;Albury;06.2;14.7;0.6;NA;NA;NW;33;NA;NW;0;17;88;63;1015;1010.3;8;8;9;13.2;No;13.4;Yes
22.02.2011;CoffsHarbour;18.7;23.7;18.8;6;01.9;SSW;59;SW;SSW;24;41;89;65;1017.9;1018.5;8;8;18.9;21.9;Yes;01.6;Yes
22.06.2011;CoffsHarbour;8;17.9;0;02.4;09.4;SW;37;WSW;WSW;26;17;38;33;1013.9;1012.2;0;1;12.6;17.1;No;0;No
12.05.2013;Albury;5;24.2;0;NA;NA;NNE;46;NA;NNE;0;15;82;38;1025;1019.2;NA;4;11.4;22.7;No;09.8;Yes
21.07.2011;BadgerysCreek;10.4;12.7;1;NA;NA;SW;39;SW;SW;17;20;86;91;1017.3;1015.7;NA;NA;11.6;11.2;No;28.4;Yes
23.02.2011;CoffsHarbour;16.4;24.3;01.6;03.4;8;S;57;SW;SW;24;30;74;64;1019.7;1018.5;6;6;19.7;23.5;Yes;1;No
03.12.2009;CoffsHarbour;14.7;24.9;03.6;5;12.1;SSW;30;SW;E;19;15;62;60;1022.2;1019.9;1;1;20.9;22.9;Yes;0;No
02.04.2015;BadgerysCreek;14.7;28.9;0;NA;NA;WNW;46;NA;NNE;0;7;100;50;1018.8;1016;NA;NA;16.9;27.9;No;3;Yes
24.05.2012;Cobar;12;16.8;0.4;08.6;NA;NNE;33;NNE;N;19;7;92;93;1015.9;1013.2;8;7;12.8;15.5;No;01.6;Yes
11.10.2011;CoffsHarbour;09.9;23.7;0;04.4;11.2;ESE;28;WSW;ESE;9;17;51;48;1011;1009.4;5;7;21.2;22;No;0;No
13.07.2013;Albury;5;14.8;0;NA;NA;ENE;17;NA;ESE;0;7;100;74;1029.4;1026.1;5;6;8;14;No;5;Yes
24.07.2015;Albury;02.2;12.8;0.2;NA;NA;NNW;39;NA;N;0;13;94;88;1018.1;1012.9;NA;8;06.5;12;No;05.8;Yes
10.05.2015;Albury;10.4;14.3;02.8;NA;NA;WNW;72;NW;WNW;19;30;87;83;1009.6;1005.4;8;8;10.6;12.6;Yes;09.2;Yes
05.11.2012;Cobar;20.1;36.6;0;10.6;NA;NNE;43;N;ENE;20;24;30;12;1015.1;1011.3;1;7;28.3;35.8;No;01.2;Yes
14.11.2015;Cobar;16.5;26.2;03.4;06.4;NA;WSW;41;S;SW;20;20;34;21;1012.3;1010.5;1;1;19.4;25.5;Yes;0;No
25.06.2016;Cobar;1;11.1;0;03.6;NA;SSW;24;SSW;S;9;9;87;44;1024.5;1022.2;NA;NA;04.7;10.4;No;0;No
17.10.2010;CoffsHarbour;04.3;18.7;0;06.4;12.3;SW;31;WSW;ENE;19;17;33;35;1015.2;1013.6;0;0;14.6;17.9;No;0;No
02.04.2017;BadgerysCreek;14.4;22.2;0.4;NA;NA;SSW;37;SSW;SSE;17;17;NA;NA;1026.2;1024.8;NA;NA;16.3;21.4;No;03.6;Yes
22.08.2009;CoffsHarbour;16.2;24.1;0;03.4;02.8;SSE;43;W;S;9;15;62;71;1011.9;1011;7;7;20.1;19.6;No;0.2;No
12.03.2009;Albury;20.9;25.7;0;NA;NA;W;37;ENE;S;11;9;52;90;1019.5;1018.9;NA;8;22.2;18.8;No;05.8;Yes
19.02.2011;CoffsHarbour;20.3;29.9;0;05.8;09.2;NNE;48;NE;NNE;13;35;85;68;1013.8;1010.4;6;1;24.4;28.1;No;0;No
26.05.2010;BadgerysCreek;10.3;14.9;NA;NA;NA;SW;35;NA;SSW;NA;9;NA;100;NA;1006.6;NA;NA;NA;14;NA;42;Yes
17.11.2009;CoffsHarbour;21;26.7;0;04.6;05.5;S;52;S;S;24;33;79;75;1003.3;1006.7;2;8;25.8;23.5;No;0;No
18.07.2011;CoffsHarbour;09.2;19.2;1;01.2;8;SE;19;WNW;SSE;6;7;88;68;1018.6;1015.1;1;5;14.2;18.2;No;0;No
15.08.2014;Cobar;09.9;20.6;0;05.6;NA;ENE;43;ENE;ENE;24;24;50;38;1026.2;1020.8;7;7;12.8;19.4;No;03.8;Yes
14.11.2009;CoffsHarbour;17.7;23.9;17;6;09.9;NNE;28;SSW;E;17;13;66;68;1016.4;1013.4;3;1;21.2;23.4;Yes;0;No
10.11.2013;Albury;10.5;21.3;0;NA;NA;ESE;43;SSE;SE;20;24;52;50;1018;1015.8;8;1;14;19.4;No;05.8;Yes
21.10.2010;CoffsHarbour;15;22.6;0;NA;09.2;NE;37;SE;NE;11;26;58;56;1025.9;1022.3;1;1;21;21.6;No;0;No
16.03.2012;BadgerysCreek;19.3;29.6;0;NA;NA;NW;78;NA;NNE;0;6;92;63;1013;1008.7;NA;NA;21.6;28.3;No;39.2;Yes
06.04.2009;CoffsHarbour;17.5;25;09.4;01.2;07.8;SSW;44;SW;SSE;15;30;70;73;1016.9;1015.5;3;5;23.3;24.1;Yes;38;Yes
13.08.2011;CoffsHarbour;11;19;0;03.4;09.3;SW;33;SW;SSE;20;17;48;58;1023.4;1021.5;1;NA;16.1;17.9;No;0;No
26.03.2017;Cobar;23.5;36.6;0;NA;NA;SSW;26;SE;SE;9;11;70;26;1013;1010.8;8;1;25.7;35.6;No;0;No
17.03.2011;CoffsHarbour;20.2;27.1;0;02.8;5;ESE;46;NA;NE;0;19;81;80;1018.1;1015.6;7;8;24;24.9;No;01.6;Yes
13.12.2015;Cobar;14.6;33.8;0;10.6;NA;NW;33;E;NW;15;19;10;5;1015.8;1012.5;2;5;23.7;32.6;No;0;No
09.08.2011;Albury;03.1;10.1;01.2;NA;NA;W;24;ENE;WNW;2;13;89;76;1010.2;1008.4;NA;7;06.3;09.9;Yes;03.6;Yes
15.02.2014;Cobar;26.6;35.4;0;12;NA;NW;69;NE;NW;9;33;40;29;996.8;996.7;8;8;30.3;32.5;No;68;Yes
16.02.2017;Cobar;21.3;38.6;0;NA;NA;NNW;46;ESE;WSW;17;9;18;9;1010;1007.7;6;7;28.3;36.8;No;0;No
07.11.2011;Cobar;19.7;35.3;0;08.6;NA;NE;39;NNE;WNW;13;20;65;25;1012.3;1008.5;7;7;23.8;34.7;No;01.2;Yes
11.11.2016;BadgerysCreek;15.2;27.9;0;NA;NA;E;35;E;E;2;22;74;55;1012.7;1008.6;NA;NA;20;25.6;No;05.4;Yes
03.12.2010;CoffsHarbour;18.7;25;03.4;0.2;01.7;NE;31;NE;NNE;15;22;70;72;1017.9;1015.6;7;8;23.9;23.6;Yes;1;No
22.09.2009;BadgerysCreek;11.2;31.1;0.2;NA;NA;W;72;N;N;13;31;57;36;1003;998.2;NA;NA;24.1;30.5;No;12.6;Yes
25.07.2010;BadgerysCreek;08.4;17.1;03.4;NA;NA;WSW;39;SW;E;13;15;99;64;1030.5;1027.9;NA;NA;11.6;15.7;Yes;24.8;Yes
10.04.2016;Cobar;13.8;27.4;0;06.6;NA;SSW;28;SSE;SW;13;11;31;24;1021.2;1018.2;6;7;21.2;26.5;No;0;No
23.08.2009;CoffsHarbour;14.3;27.9;0.2;01.8;06.8;NNE;37;N;NE;13;24;69;66;1014.1;1009.9;6;3;20.6;23.4;No;0;No
26.01.2010;CoffsHarbour;21.3;30.9;0;06.4;11;NE;54;SSW;NNE;7;31;70;51;1011.6;1008.3;1;3;27.9;30.3;No;0;No
12.02.2015;BadgerysCreek;17.6;30.8;0;NA;NA;E;41;SW;E;4;24;82;50;1021.8;1019.9;NA;NA;23.1;29.6;No;07.6;Yes
12.07.2012;BadgerysCreek;06.3;13.6;0.2;NA;NA;N;20;NA;NNE;0;4;95;97;1018.2;1012.9;NA;NA;09.8;13.4;No;2;Yes
15.02.2016;Cobar;21.3;35.4;0;16.8;NA;WSW;44;S;SW;15;20;29;12;1011.1;1008.3;6;6;22.8;34;No;0;No
05.10.2009;CoffsHarbour;13.3;20.9;14.8;03.4;05.7;NE;30;SW;E;9;17;78;70;1018.5;NA;6;6;17.3;19.8;Yes;01.4;Yes
02.02.2009;CoffsHarbour;21.6;28.3;02.4;06.8;9;SE;26;SW;E;11;15;83;62;1014.9;1012.7;7;6;24.8;26.6;Yes;0.2;No
03.12.2010;Albury;15.7;27.3;18.4;NA;NA;NNE;41;SE;S;13;15;71;75;1014.6;1011.3;NA;NA;21.3;21.4;Yes;01.2;Yes
06.05.2010;CoffsHarbour;10.9;20.2;0;02.8;02.2;SSW;39;SSW;S;17;17;45;35;1019.5;1018.8;0;3;16.7;20;No;0;No
28.06.2009;CoffsHarbour;08.6;19.5;0;1;08.4;SW;22;W;N;6;13;69;55;1007.1;1005.1;3;3;16.5;18.4;No;0;No
21.04.2012;Albury;11.2;25.4;0;NA;NA;NNE;43;SE;SE;7;6;86;50;1016.5;1012.1;NA;NA;17;25.3;No;01.4;Yes
09.08.2011;CoffsHarbour;06.2;17.7;0;03.2;05.7;WNW;33;NW;SE;13;9;59;53;1009.6;1006.3;6;5;12.8;16.5;No;03.4;Yes
21.11.2010;CoffsHarbour;13.4;23;0.4;02.4;5;ESE;22;SW;ESE;13;13;69;56;1024.3;1022.9;8;7;20;22.3;No;0.2;No
22.09.2016;Cobar;10;13;01.4;02.8;NA;WSW;35;SW;WSW;15;17;99;NA;1016.6;1015.5;8;7;11.1;13.2;Yes;0.2;No
21.01.2016;Cobar;22.5;36.7;8;08.6;NA;W;33;NW;WSW;11;15;67;33;1010.6;1009;7;4;27.2;34.8;Yes;0;No
19.06.2016;BadgerysCreek;11.8;16.2;0.4;NA;NA;NNE;20;SSW;ESE;6;7;97;100;1017.3;1010.1;NA;NA;14.2;15.4;No;23.6;Yes
01.03.2017;Cobar;21.3;34;0;NA;NA;SSE;37;E;SE;19;13;55;26;1018.1;1015.1;NA;1;24.3;32.9;No;0;No
01.10.2011;Albury;08.2;13.5;03.8;NA;NA;ENE;26;SE;SW;9;11;85;80;1005.8;1007.1;8;8;10.5;13;Yes;05.8;Yes
26.08.2010;Cobar;06.3;14.5;0;3;NA;WNW;52;WNW;WNW;19;28;70;54;1010.4;1007.2;7;7;09.7;13.6;No;04.8;Yes
30.09.2009;CoffsHarbour;10.1;24.7;0;04.4;11.1;NE;52;NW;NE;24;31;49;61;1019.2;1015;0;0;21.9;21.9;No;0;No
08.11.2011;BadgerysCreek;17.4;34.6;NA;NA;NA;WNW;67;SW;NNE;4;13;100;43;1014.5;1007.9;NA;NA;19.9;31.6;NA;9;Yes
08.07.2014;Albury;06.1;13.3;0;NA;NA;NE;30;NA;NE;0;17;93;70;1016.7;1011.6;8;8;08.3;12.4;No;03.8;Yes
08.06.2016;Cobar;07.8;16.9;0;2;NA;NE;35;N;NNE;11;20;81;57;1014.9;1010.5;7;8;11.6;16.3;No;02.4;Yes
17.08.2016;Cobar;9;22.1;0;03.4;NA;NNE;33;NNE;ENE;19;7;51;29;1026.3;1022.6;NA;NA;15.6;21.8;No;0;No
27.10.2016;Cobar;14.5;30.7;0;NA;NA;S;31;S;SW;15;9;NA;NA;1014.3;1011.6;2;2;18.2;29.1;No;0;No
10.06.2014;BadgerysCreek;10.2;16.2;01.2;NA;NA;WSW;22;SW;WSW;11;9;98;87;1031.1;1027.7;NA;NA;12.9;15.2;Yes;01.2;Yes
21.03.2011;Cobar;20.7;30.4;0;07.4;NA;W;46;N;WNW;13;11;90;59;1002.6;1000.8;8;6;21.1;28.3;No;4;Yes
22.01.2013;BadgerysCreek;16.6;34.2;0;NA;NA;NW;31;N;WNW;6;15;76;53;1010.4;1007.2;NA;NA;23.4;28.1;No;01.4;Yes
06.11.2011;CoffsHarbour;15.7;27.2;0;06.2;10.1;NNE;56;NNW;NNE;11;39;61;57;1015.8;1012.5;2;7;23.9;24.4;No;0;No
22.05.2009;BadgerysCreek;13.7;18.6;5;NA;NA;ESE;48;SE;ESE;19;15;72;85;1023.9;1021.2;NA;NA;17;17.2;Yes;15.8;Yes
19.05.2010;CoffsHarbour;13;21.7;06.8;03.4;08.1;S;46;SW;S;28;26;60;54;1019.1;1017.9;3;4;18.1;21.1;Yes;0.4;No
12.08.2011;CoffsHarbour;07.2;20.2;0;02.6;09.7;S;56;SW;S;22;41;47;69;1014.7;1014.4;1;8;16.2;17.2;No;0;No
13.02.2010;BadgerysCreek;20.9;25;NA;NA;NA;S;19;NA;NNE;NA;7;NA;77;NA;1010.5;NA;NA;NA;24.6;NA;20.8;Yes
13.05.2016;Cobar;09.6;22.7;0;02.4;NA;W;17;N;SSE;6;4;71;51;1026;1023.1;NA;NA;16.2;22.1;No;0;No
01.07.2010;CoffsHarbour;03.9;15.8;0;01.2;01.1;SSW;26;WSW;SW;11;9;76;59;1024.7;1023.5;6;7;09.1;14.1;No;0;No
29.05.2017;Cobar;05.1;14.8;0;NA;NA;SW;26;SW;SW;11;15;86;39;1023.3;1022.2;6;NA;08.5;14.4;No;0;No
25.12.2015;Albury;17.7;32;0;NA;NA;NE;37;NE;NE;24;13;40;20;1015.7;1008.9;NA;NA;22.6;30.2;No;03.2;Yes
18.08.2010;CoffsHarbour;04.7;21.7;0;02.2;10.4;NA;NA;N;NNE;4;26;58;44;1022.9;1017.1;1;1;16.5;21.1;No;0;No
10.04.2009;Cobar;16.5;20.6;14.4;6;0;E;30;NE;NNE;7;9;97;76;1021.3;1019.3;7;7;16.9;19.9;Yes;02.4;Yes
09.11.2015;Cobar;16.1;30.3;0;09.6;NA;SE;31;E;SSE;13;15;57;47;1017.8;1013.5;1;6;20.5;28.7;No;0;No
01.05.2016;Cobar;17.3;23.5;03.2;03.8;NA;N;31;NW;WSW;13;11;80;38;1016.1;1015.6;NA;NA;20.9;23.1;Yes;0;No
05.02.2011;Albury;20.4;23;99.2;NA;NA;NW;28;NE;NW;11;4;97;95;1008.6;1007.3;5;8;22.5;22.5;Yes;51;Yes
05.02.2012;Albury;16;33.5;0;NA;NA;NNW;87;SE;N;7;24;61;29;1000.9;995.7;NA;1;22.2;32.9;No;01.4;Yes
06.06.2016;Albury;07.2;12.3;01.2;NA;NA;W;31;WNW;NW;11;17;99;80;1004.9;1004;8;8;9;11.6;Yes;03.6;Yes
08.12.2010;BadgerysCreek;16.3;31.1;0;NA;NA;ENE;37;NE;NNE;13;19;76;55;1016.9;1011.7;NA;NA;23.2;30.4;No;2;Yes
10.02.2010;CoffsHarbour;18.7;27.4;02.8;04.4;11.5;S;26;SW;SE;11;15;71;59;1020.2;1018.5;2;1;24.4;26.6;Yes;0;No
03.10.2011;CoffsHarbour;11.4;18.9;21.6;03.2;7;SSW;52;SW;S;28;37;61;64;1019.2;1018.4;7;7;16.1;17.3;Yes;0;No
19.11.2009;CoffsHarbour;18.1;26.3;0;4;12.2;NNE;61;NNE;NNE;30;43;71;69;1013.2;1010.9;0;1;24.4;25.2;No;0;No
02.01.2014;BadgerysCreek;19.6;35.6;0;NA;NA;W;50;NE;WSW;2;24;62;28;1003.8;1002.3;NA;NA;26.1;34.1;No;01.6;Yes
09.04.2017;Albury;14.1;19.9;01.8;NA;NA;W;56;NNE;WSW;17;26;69;62;1009.3;1008.1;8;8;18.5;14.6;Yes;10.8;Yes
29.04.2017;Cobar;05.3;21.3;0;NA;NA;S;31;SSW;S;9;11;72;39;1024.2;1021;NA;NA;12.3;20.9;No;0;No
29.02.2016;Cobar;22.6;36.8;0;11.6;NA;ENE;37;E;NNW;20;7;38;15;1016.2;1013.7;0;2;26.5;35.9;No;0;No
02.06.2009;Albury;08.4;13.4;01.4;NA;NA;SE;13;NA;ESE;0;7;78;75;1029.3;1026.2;8;8;10.6;13.4;Yes;04.8;Yes
09.08.2009;CoffsHarbour;03.1;18.1;0;3;09.7;ESE;19;WNW;E;7;13;59;36;1020.5;1017.9;3;2;14.1;17.2;No;0;No
05.06.2010;CoffsHarbour;14.9;21.7;01.8;02.4;07.8;SW;54;WSW;SSW;19;31;64;52;1009.6;1008.9;6;5;18.1;20.6;Yes;0;No
28.11.2009;Albury;17.1;26.4;0;NA;NA;W;52;WNW;NW;24;24;48;27;1006.5;1002.7;2;1;18.8;25.7;No;09.4;Yes
07.04.2013;BadgerysCreek;11.2;24.2;03.2;NA;NA;ENE;33;WSW;N;7;7;83;51;1024.7;1021;NA;NA;17.1;23.5;Yes;11.4;Yes
21.01.2011;Cobar;23.3;36;0;11.6;NA;SE;54;NE;NE;22;11;53;25;1010.8;1008.6;2;5;26.6;35.1;No;5;Yes
21.08.2011;CoffsHarbour;12;19.5;52.4;05.8;03.7;SE;54;SW;SSE;20;26;92;64;1029.6;1028.6;7;7;13;17.7;Yes;04.4;Yes
05.04.2015;Cobar;13.8;27.5;01.4;03.8;NA;W;35;ENE;S;4;9;75;31;1012.3;1007.9;1;2;19.7;26.1;Yes;04.4;Yes
17.02.2011;BadgerysCreek;19.4;31.8;01.4;NA;NA;N;30;W;WNW;7;11;97;59;1014.3;1011.2;NA;NA;21.8;29.8;Yes;04.4;Yes
15.06.2016;Cobar;06.8;18.2;0.2;02.6;NA;ESE;24;ESE;SSE;15;6;75;49;1031.6;1028;NA;NA;10.5;17.8;No;0;No
10.12.2016;Cobar;11;28;0;10.4;NA;ESE;28;ESE;SE;20;15;NA;NA;1020.5;1017.5;NA;NA;19.3;27.2;No;0;No
05.11.2010;BadgerysCreek;11.3;18.7;01.4;NA;NA;SSE;41;SW;SE;15;20;77;51;1024.5;1022.6;NA;NA;14.9;17.4;Yes;02.2;Yes
27.02.2012;Cobar;21.6;28.8;0.2;02.8;NA;NNE;37;NE;NNE;17;22;83;69;1014.6;1012.8;7;7;22.9;27.7;No;06.4;Yes
18.09.2016;Albury;07.1;13.8;01.2;NA;NA;SSE;24;SE;SSE;6;13;98;94;1010.7;1005.9;7;8;10.7;12.9;Yes;07.4;Yes
16.05.2016;Cobar;13.9;23.5;0;07.6;NA;NNE;24;NNE;NNE;9;13;71;44;1020.2;1017.4;8;NA;16.2;22.5;No;0;No
21.10.2013;Albury;10.8;27.6;0;NA;NA;WSW;33;SSE;E;7;9;64;45;1013.7;1012.1;NA;NA;18.8;26.6;No;02.8;Yes
01.01.2009;CoffsHarbour;16.1;31.4;0;07.4;11.4;NNE;54;N;NNE;7;37;51;58;1005.9;1002.3;1;5;26.5;28.4;No;0;No
22.11.2009;BadgerysCreek;17.9;41.6;0;NA;NA;NW;70;N;NNW;9;35;70;15;1005;1001.1;NA;NA;24;40.2;No;01.6;Yes
24.11.2009;CoffsHarbour;20.4;26.2;0;06.8;12.6;NA;NA;NA;E;NA;20;72;67;1022.3;1020.9;2;1;23.3;25.9;No;0;No
24.02.2010;CoffsHarbour;19.8;24;13.4;8;01.1;SW;41;SSW;SSW;22;17;70;69;1019.9;1020.1;8;8;21.6;22.9;Yes;01.4;Yes
22.10.2011;CoffsHarbour;13.4;24;0;05.8;12;NE;46;NNW;NE;20;31;62;60;1025;1022.6;2;2;21.5;22.9;No;0;No
03.03.2012;Cobar;19.1;31.4;31.8;01.8;NA;N;52;NE;NNE;20;28;96;65;1008.2;1007.1;8;7;20.5;28.8;Yes;16.2;Yes
02.08.2011;CoffsHarbour;06.6;20.8;0;01.6;09.5;NE;33;N;NE;6;24;65;59;1024.5;1022.1;1;1;15.9;19.7;No;0;No
